model,series_id,category,strategy,sMAPE,MAPE,RMSE,MSE,MAE,MASE
nbeats,T269,yearly,from_scratch,17.004423663378134,15.650294222766345,930.0617507156488,865014.8601442575,919.6177571614584,6.749488125955658
nbeats,T272,yearly,pretrain_finetune,1.4912525892192796,1.484090023838623,92.44968445727312,8546.944156249365,75.74251302083333,0.4976920773442847
nbeats,T272,yearly,from_scratch,9.51838593122316,9.016706431959586,523.4159137426184,273964.2187590201,461.0907389322917,3.0297543420602326
nbeats,T286,yearly,pretrain_finetune,13.669235429876874,12.650351021621178,780.9179631578202,609832.8651825587,713.8541666666666,4.2858036272670414
nbeats,T286,yearly,from_scratch,12.145843479805125,11.438960897929991,636.4939523931758,405124.5514330864,633.4567057291666,3.8031171826141335
nbeats,T287,yearly,pretrain_finetune,6.618267144970727,6.386431921580092,361.4761254489904,130664.98926961422,343.3804524739583,3.175772970857418
nbeats,T287,yearly,from_scratch,7.372984203178216,7.106207836229488,381.7370051050215,145723.1410665512,378.5496419270833,3.5010371507707125
nbeats,T319,yearly,pretrain_finetune,35.36480083735644,29.181240727586715,2093.672788604475,4383465.745742838,1890.867431640625,5.832073042168675
nbeats,T319,yearly,from_scratch,25.540638237006853,22.338150464417534,1534.306968040451,2354097.8721774817,1422.5756022135415,4.387703062248996
nbeats,T325,yearly,pretrain_finetune,47.10453679730591,37.285853310398736,3371.2935142268907,11365619.959068298,3108.7696940104165,11.277704365529228
nbeats,T325,yearly,from_scratch,45.80994028955379,36.44599688108932,3296.0420126337845,10863892.94904697,3038.867431640625,11.024119466330347
nbeats,T330,yearly,pretrain_finetune,34.60908023180752,29.326078115580074,2043.7463765621728,4176899.251711011,1987.2647298177085,9.060047208173051
nbeats,T330,yearly,from_scratch,30.222530939059748,26.11225776557024,1756.8483263694272,3086516.0418670573,1732.625732421875,7.899134269482833
nbeats,T352,yearly,pretrain_finetune,50.60000888936101,50.676978378368055,3645.740769579108,13291425.758971265,3006.102905273437,2.8445334077152133
nbeats,T352,yearly,from_scratch,48.6217181176996,69.7817775619753,3446.9055768848816,11881158.055960098,3029.0974934895835,2.8662921020908247
nbeats,T405,yearly,pretrain_finetune,14.25090119192904,13.254082142395776,1479.198400965735,2188027.909419587,1438.898079427083,7.989106946834986
nbeats,T405,yearly,from_scratch,6.82808130534216,6.572877152419008,757.5594910157834,573896.3824280928,711.2657552083332,3.949117916845955
nbeats,T413,yearly,pretrain_finetune,11.717045558642578,11.005437549114228,1017.2692003172888,1034836.6259141763,968.00341796875,3.4479195653383794
nbeats,T413,yearly,from_scratch,7.894894422150946,7.559821793379713,703.947282706312,495541.77682960033,664.2320149739584,2.365919910860048
nbeats,T435,yearly,pretrain_finetune,9.13048382618906,8.635210190474256,350.8298829177246,123081.60674806435,308.2972819010417,3.529159400338989
nbeats,T435,yearly,from_scratch,10.903378071899182,10.273995356918352,390.5588626460862,152536.22519140443,364.1369222005208,4.168370327724686
nbeats,T453,yearly,pretrain_finetune,4.221727111035226,4.130082294039179,377.2938040993843,142350.6146117846,367.5392252604167,1.9203392997372024
nbeats,T453,yearly,from_scratch,4.88093544831546,4.703659696670914,528.2322849136758,279029.34682512283,422.53662109375,2.207692739433663
nbeats,T463,yearly,pretrain_finetune,8.530474443297397,8.113525852560585,682.4564341248648,465746.784478426,620.63818359375,2.991027390813253
nbeats,T463,yearly,from_scratch,10.071248446609548,9.410621528562595,848.0649093368143,719214.090448459,719.26123046875,3.466319182981928
nbeats,T478,yearly,pretrain_finetune,4.2092046271609584,4.317394066182937,312.96302844382046,97945.85717272758,287.73388671875,9.16674329369469
nbeats,T478,yearly,from_scratch,3.811059077105467,3.887855953136325,264.12030664994444,69759.53638486068,260.009521484375,8.283489180033186
nbeats,T479,yearly,pretrain_finetune,9.226263584743949,8.78896818392302,536.9186844369929,288281.6736975511,514.92529296875,5.348329644222447
nbeats,T479,yearly,from_scratch,11.229226004647828,10.623682497379257,625.9986093413821,391874.2588973443,619.5757649739584,6.435293577340596
nbeats,T497,yearly,pretrain_finetune,23.16855738335071,20.47685644802888,1999.984146400762,3999936.585854385,1848.5228157552085,5.96554264981242
nbeats,T497,yearly,from_scratch,15.156864541172462,14.049229927845634,1294.5904528907352,1675964.440715839,1253.4655240885415,4.045177035569735
nbeats,T501,yearly,pretrain_finetune,2.3626013119910394,2.350389107026014,166.1247125167084,27597.42010875901,153.44624023437504,0.6915360926774586
nbeats,T501,yearly,from_scratch,5.044717029215887,5.224406393037753,390.12807798512273,152199.917232366,335.8774381510416,1.5136986793727425
nbeats,T530,yearly,pretrain_finetune,1.2371267550695126,1.2236330384820069,74.55282112484237,5558.123137672742,54.294026692708336,1.875611831202652
nbeats,T530,yearly,from_scratch,1.94282784700566,1.962145152873202,96.29026429205922,9271.814997434616,86.0029296875,2.9710102982954547
nbeats,T533,yearly,pretrain_finetune,30.65209119249821,37.62159640297333,947.3998927863228,897566.556851536,873.3978271484375,5.529778715677761
nbeats,T533,yearly,from_scratch,29.480548809907543,34.67395910895271,833.8792733918975,695354.642592599,833.0063069661459,5.274046262888014
nbeats,T534,yearly,pretrain_finetune,47.71703153938798,36.988046533918144,4212.436161765407,17744618.416948874,3595.203450520833,11.685384996275731
nbeats,T534,yearly,from_scratch,33.41923743799134,28.45048134175132,2851.3504778075294,8130199.547293226,2638.999755859375,8.577463995209236
nbeats,T593,yearly,pretrain_finetune,49.69160831427945,39.103024807834366,3683.326065584137,13566890.90541152,3495.7020670572915,6.544896734661041
