model,series_id,category,strategy,sMAPE,MAPE,RMSE,MSE,MAE,MASE
nbeats,T1084,monthly,pretrain_finetune,32.18975326263244,27.56691319901857,2744.317126233446,7531276.4893382,2679.493136935764,7.118008519613111
nbeats,T1084,monthly,from_scratch,20.33739783110621,18.39678863719892,1826.7433797490105,3336991.3754568365,1786.6035698784722,4.746069044277994
nbeats,T1112,monthly,pretrain_finetune,24.49370044569394,21.242603592831657,1970.618540408296,3883337.431800922,1770.5926649305557,4.767864977018622
nbeats,T1112,monthly,from_scratch,3.1425967116402567,3.070701017446266,319.8432811124034,102299.72447274793,258.29424370659723,0.6955366430270954
nbeats,T1113,monthly,pretrain_finetune,14.694577839671,13.493779213056053,941.0959160248314,885661.5231586165,851.117919921875,2.4437904862966584
nbeats,T1113,monthly,from_scratch,13.07799623878162,12.124508328342518,843.1679275082356,710932.1539785332,763.8521050347222,2.193226653473441
nbeats,T1174,monthly,pretrain_finetune,9.382409431360657,9.412032177853156,807.0426428914373,651317.827445196,632.1516438802084,0.960235487583551
nbeats,T1174,monthly,from_scratch,10.262333229493384,10.583557238732729,896.0962732734331,802988.5309745353,704.0841254340279,1.0695006016849005
nbeats,T1190,monthly,pretrain_finetune,2.3812715143230143,2.350160802753469,126.18464448681408,15922.564504263655,119.51915690104164,0.5167213657040862
nbeats,T1190,monthly,from_scratch,1.3574676474151917,1.3467551994508205,74.29919881485691,5520.370944529634,68.5246636284722,0.2962550832234718
nbeats,T1206,monthly,pretrain_finetune,28.84172233613564,24.976372311046028,1798.4768539065683,3234518.994037668,1711.3468153211809,1.3730718430731574
nbeats,T1206,monthly,from_scratch,28.266733131937823,24.5585899143198,1729.8349820074127,2992329.064976586,1665.7562934027778,1.3364930144004783
nbeats,T1318,monthly,pretrain_finetune,6.378016899469134,6.146633427230115,556.4030064921872,309584.3056335449,511.6736653645833,2.7030050895472475
nbeats,T1318,monthly,from_scratch,2.051201462550471,2.023273539144178,196.82949881182597,38741.85160251459,168.72886827256946,0.8913395794355271
nbeats,T1376,monthly,pretrain_finetune,6.122671441232683,5.931260623004734,352.86778286122177,124515.67218139436,342.9934895833333,2.417180872756933
nbeats,T1376,monthly,from_scratch,0.9462565708821338,0.9407465001739092,60.86967322466764,3705.117118477821,54.502360026041664,0.3840949352569331
timesnet,T121,monthly,pretrain_finetune,9.165803956786425,9.828084583312018,976.4195426819232,953395.123331176,756.3752170138889,0.6289687305659204
timesnet,T121,monthly,from_scratch,15.177816101466696,13.89629930560311,1440.9106290398977,2076223.4408801529,1202.9891221788191,1.000353427824605
timesnet,T125,monthly,pretrain_finetune,8.276297487298256,8.60289115676503,644.9846922748767,416005.2532689174,501.4307454427083,0.536363112239869
timesnet,T125,monthly,from_scratch,15.938348700380168,17.737749606599966,1170.7491676031664,1370653.613443507,1032.5895182291667,1.1045252663449672
timesnet,T133,monthly,pretrain_finetune,21.557099533125463,25.744873045059517,623.4383713159764,388675.40282911726,526.3281521267361,1.0141698583469716
timesnet,T133,monthly,from_scratch,29.86398216900316,29.516020746621784,791.0210449902479,625714.2936174638,685.8377549913195,1.3215253184121274
timesnet,T182,monthly,pretrain_finetune,36.52995427979491,51.31332015512263,1234.1761677193922,1523190.8129665256,1061.4493001302085,0.8120149608685392
timesnet,T182,monthly,from_scratch,45.39806315670445,67.75700121734,1610.429495049425,2593483.1585251456,1433.941094292535,1.0969733753905229
timesnet,T260,monthly,pretrain_finetune,53.48189051696154,70.67652452008323,2208.704467379314,4878375.424221339,1316.3377278645833,0.8211319799539147
timesnet,T260,monthly,from_scratch,107.822749792363,118.97788471431774,2518.010695796138,6340377.86414375,1798.309332953559,1.1217860522263083
timesnet,T284,monthly,pretrain_finetune,14.715243820057768,16.740776342935877,365.2163502981105,133382.98252507218,292.91993543836804,0.6169441378254351
timesnet,T284,monthly,from_scratch,21.140692494237943,24.838502722715543,523.6122469654944,274169.78517225385,439.929701063368,0.926574183898274
timesnet,T527,monthly,pretrain_finetune,4.110204842642492,4.035751712677271,270.774833251074,73319.01032214695,222.71918402777777,0.4535384048295285
timesnet,T527,monthly,from_scratch,8.931481570688394,9.408564930469227,543.1795104249311,295043.9805454678,513.9788953993055,1.0466506033282277
timesnet,T574,monthly,pretrain_finetune,17.335766269548373,15.63888534877507,781.0554880745719,610047.6754514078,677.1217583550347,1.8465181547820648
timesnet,T574,monthly,from_scratch,13.148981535876237,12.033803160630338,649.2533053303483,421529.85448238254,529.252427842882,1.443276935670339
timesnet,T608,monthly,pretrain_finetune,23.62672899965564,23.00113062183228,1467.1356251130192,2152486.942475769,1312.3534071180557,1.9177707651946383
timesnet,T608,monthly,from_scratch,20.01006017845844,25.52023347438367,1535.3342374289664,2357251.220621586,1190.0862630208333,1.739099110728929
timesnet,T616,monthly,pretrain_finetune,4.224263125191508,4.1113049847152965,419.7726263001378,176209.05779091516,366.2903103298611,1.2936303905822413
timesnet,T616,monthly,from_scratch,1.663319829736751,1.6549585385443246,188.38113507154804,35487.452050844826,147.68999565972223,0.5215979276064417
timesnet,T634,monthly,pretrain_finetune,13.163467734691707,12.030147207110796,1209.6171461724437,1463173.6403143671,946.7366536458334,1.1848587524364622
timesnet,T634,monthly,from_scratch,10.355053478367,10.151602299888804,969.872990809738,940653.618302226,759.6544867621528,0.95072189716284
timesnet,T639,monthly,pretrain_finetune,10.269754571521522,9.676019492036064,722.8359771488144,522491.8498606815,658.8084038628472,1.7875991991009814
timesnet,T639,monthly,from_scratch,5.778246275578147,5.982433015916098,474.6213653367264,225265.44043409824,402.3268500434028,1.0916666373675048
timesnet,T710,monthly,pretrain_finetune,23.87712683311834,23.12735465325077,666.6756747235016,444456.45526803617,549.8759426540798,1.0146954816045373
timesnet,T710,monthly,from_scratch,18.323724299190285,20.659764585884727,529.6793521460144,280560.21608982154,440.30980088975696,0.8125112062778382
timesnet,T727,monthly,pretrain_finetune,6.628411651415152,6.370324810965415,517.7966314318337,268113.3515221543,464.36773003472223,0.6408949300721348
timesnet,T727,monthly,from_scratch,5.472032250491924,5.718798138112519,529.8574096959067,280748.8746096558,409.9748263888889,0.5658248209241323
timesnet,T742,monthly,pretrain_finetune,20.703752722155134,23.812486925942444,1171.6449904102506,1372751.983553436,1052.97705078125,1.982909357732668
timesnet,T742,monthly,from_scratch,11.891384295484237,13.002327365100856,675.0274659870013,455662.0798368321,568.855712890625,1.071238271958162
timesnet,T779,monthly,pretrain_finetune,10.640887129531698,11.164358132114918,415.1492026247824,172348.86043999263,345.2423909505208,0.6962555486102436
timesnet,T779,monthly,from_scratch,14.298813305392976,15.024346722806998,608.7822551395111,370615.8341727488,467.6596272786458,0.9431362396062808
timesnet,T917,monthly,pretrain_finetune,4.653247813903124,4.52117499909797,330.4332535503162,109186.13505184757,293.2401855468749,0.7941236631736069
timesnet,T917,monthly,from_scratch,6.033400042886185,5.777771406883637,462.869853942921,214248.50168914103,378.29856228298615,1.024470229048644
timesnet,T918,monthly,pretrain_finetune,3.186409640904793,3.128512425900931,225.4932604661652,50847.21051566182,208.88949110243064,0.7338180150664684
timesnet,T918,monthly,from_scratch,0.814741693872475,0.8125573391009182,63.82644889402847,4073.815578422029,54.22673068576397,0.1904957097906791
timesnet,T981,monthly,pretrain_finetune,6.330013813084745,6.092256711116999,321.49605750468066,103359.71499105294,290.3905436197917,0.673061734022539
timesnet,T981,monthly,from_scratch,6.567978889210549,6.255573369824736,365.7524206300386,133774.83319673274,297.52568901909723,0.6895994396760926
timesnet,T1014,monthly,pretrain_finetune,10.947352532011202,10.23158107979559,801.2469500951696,641996.6750368112,698.168017578125,2.048583285575736
timesnet,T1014,monthly,from_scratch,12.57784192673729,11.69357453043025,883.4012989887711,780397.8550550482,795.4808702256945,2.334121262661886
timesnet,T1039,monthly,pretrain_finetune,9.515972383706965,10.106290687512088,515.2922554283936,265526.1085044808,468.8796657986111,0.717553271771617
timesnet,T1039,monthly,from_scratch,10.427466775863529,11.23039874433229,602.9912122222311,363598.40201723576,518.3922797309028,0.7933252463582491
timesnet,T1075,monthly,pretrain_finetune,6.591158462612536,6.852701904447818,427.8434503777754,183050.01803116003,362.3628200954861,1.1769048857802111
timesnet,T1075,monthly,from_scratch,17.265155885568515,19.91403380123197,1141.6695766679718,1303409.4222892255,1015.0055609809028,3.296599257886693
