model,series_id,category,strategy,sMAPE,MAPE,RMSE,MSE,MAE,MASE
timesnet,Q9657,quarterly,from_scratch,27.873579323985947,33.67578662896542,511.8840103439675,262025.240045823,458.4245788574219,1.735625277680294
timesnet,Q10382,quarterly,pretrain_finetune,7.067116293445383,6.789790107069635,1686.3627011747917,2843819.15991354,1570.106201171875,2.1371196676643565
timesnet,Q10382,quarterly,from_scratch,2.28568228174771,2.326462517855192,666.6446787388256,444415.1276907921,537.564208984375,0.7316951189642363
timesnet,Q10522,quarterly,pretrain_finetune,14.741207309473715,13.269491463618554,337.9235447280764,114192.3220815882,234.81451416015625,0.5829142489258436
timesnet,Q10522,quarterly,from_scratch,27.97569329953863,26.57116815146897,499.1776204396251,249178.29674776644,425.2459411621094,1.0556499000407
timesnet,Q10642,quarterly,pretrain_finetune,14.767720796903696,16.185404202800736,450.5763426144477,203019.04052381215,411.69720458984375,0.9224924631787366
timesnet,Q10642,quarterly,from_scratch,66.07531547778478,47.13828559065736,1340.4103764031595,1796699.9771692604,1222.4810180664062,2.739220750038459
timesnet,Q10805,quarterly,pretrain_finetune,2.558900950171953,2.605254439284669,98.53208670450218,9708.572110343535,69.62830322265631,0.3333474066831355
timesnet,Q10805,quarterly,from_scratch,11.74028805715565,12.81775661474342,417.0171647863973,173903.31572648525,348.1392602539063,1.666726233427199
timesnet,Q12004,quarterly,pretrain_finetune,10.483546770644656,9.803638654143064,1264.8199567358074,1599769.5229571697,1031.7443320312498,0.9235054636372216
timesnet,Q12004,quarterly,from_scratch,7.811674044318343,7.40803471324474,932.980448195328,870452.5167147552,782.5231035156246,0.7004296889097388
timesnet,Q12311,quarterly,pretrain_finetune,6.932006052599316,7.259963761147563,120.54253450631404,14530.502625205909,96.2844628876953,1.1978033837703428
timesnet,Q12311,quarterly,from_scratch,10.154544226222724,10.581656251091903,159.4371377060256,25420.20087989017,142.95224851660154,1.77836259200493
timesnet,Q12626,quarterly,pretrain_finetune,109.29748445955904,66.54928858591155,4591.789487299599,21084530.69567512,4351.903563842774,6.809053265185176
timesnet,Q12626,quarterly,from_scratch,19.634140317741736,23.46163795534201,1694.7459435347778,2872163.8131275843,1317.0119189453126,2.060616503887758
timesnet,Q13090,quarterly,pretrain_finetune,2.5449086549437805,2.5068498909167927,205.70076610691888,42312.80517697334,187.9971923828125,1.3850786524892644
timesnet,Q13090,quarterly,from_scratch,1.9303514242910595,1.910226784285237,156.96613100250903,24638.36628189683,143.06365966796875,1.0540286184146703
