model,series_id,category,strategy,sMAPE,MAPE,RMSE,MSE,MAE,MASE
nbeats,M41193,monthly,from_scratch,13.915840581800099,15.257046403258256,329.3668155907788,108482.4992124101,292.7950371636285,1.5077485302445985
nbeats,M44480,monthly,pretrain_finetune,11.598729121461737,12.753225573477698,408.45278049966043,166833.6738979038,336.2428894835069,0.8589932657745825
nbeats,M44480,monthly,from_scratch,9.329995588507305,10.460926313663505,401.58822256756514,161273.10050497623,267.80850256510416,0.6841652490375815
nbeats,M46813,monthly,pretrain_finetune,25.68741544612986,24.125658930992998,422.58060950819043,178574.37153231373,344.00223253038195,0.7465075859265691
nbeats,M46813,monthly,from_scratch,25.416566495801685,24.48557753152894,434.39587184058564,188699.7734721425,341.7443589952257,0.7416078510915397
timesnet,M4124,monthly,pretrain_finetune,49.5839068754096,37.64947783518047,7021.152405530372,49296581.10168493,5275.717746310764,1.2782269222428115
timesnet,M4124,monthly,from_scratch,51.95734303312874,39.17161741583533,7190.951296652425,51709780.5508272,5494.452501085069,1.3312230577123811
timesnet,M4282,monthly,pretrain_finetune,8.968682348673648,8.540200772085969,429.6858782600211,184629.9539760857,375.97467538194445,1.0776312917256199
timesnet,M4282,monthly,from_scratch,6.782212511378543,6.482542657778528,355.19860525251437,126166.04917333153,283.88127505642365,0.8136700824995542
timesnet,M4519,monthly,pretrain_finetune,30.17392670540446,24.81574600736797,4750.3732949384375,22566046.44126427,3202.5549207899307,1.2043984478818441
timesnet,M4519,monthly,from_scratch,38.221082910769574,44.77097761144009,4986.405324417615,24864238.059380334,4396.968717447918,1.6535867236191146
timesnet,M6148,monthly,pretrain_finetune,27.914908078730853,33.56401810600709,2564.0857324995964,6574535.643607993,2311.2120822482634,1.8799773416929775
timesnet,M6148,monthly,from_scratch,44.65543633270124,62.02615279777754,4620.357500902538,21347703.436146345,4181.9124131944445,3.4016352900433025
timesnet,M8762,monthly,pretrain_finetune,38.140179724278326,48.75683491305805,590.5868827521142,348792.8660788594,566.8160875108507,1.1571818405486565
timesnet,M8762,monthly,from_scratch,49.70122909838513,68.51992140105307,828.0054309380572,685592.9936629178,802.8580118815104,1.6390725887265791
timesnet,M9667,monthly,pretrain_finetune,40.45642224898468,53.92493915883079,342.5289236479509,117326.06353542375,312.76625569661456,1.2094760227073968
timesnet,M9667,monthly,from_scratch,34.89866168620507,44.23923610947059,279.4436201761719,78088.73685716465,258.2869805230035,0.9988031132843418
timesnet,M17796,monthly,pretrain_finetune,32.59342816454251,26.400484886324737,169.026203412014,28569.857439879535,129.92921617296008,0.36285964340317123
timesnet,M17796,monthly,from_scratch,48.494277313598985,48.64312782150203,251.88153726318225,63444.30881406387,219.33382500542535,0.6125442442581698
